,id,name,review_count,categories,rating,bikestation_id
6537,aDx0sjQpEq2--ENk5vw0aQ,Mediterranean Specialty Foods,28,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.5,f387ec226c432c5c054e3d3616d90501
6538,I_htQGvBNVkH2j1zaEfANQ,Uncle Fatih's Pizza,169,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,f387ec226c432c5c054e3d3616d90501
6539,wnNRw7Uo6LVlZxCBYDJnLw,Bombay Kitchen and Bar,42,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,f387ec226c432c5c054e3d3616d90501
6540,YVVXdCm8GYmRpy13WkDKTA,Mogu Fried Chicken,23,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,f387ec226c432c5c054e3d3616d90501
6541,XMCI9IrEi0WsBVzYFJ1TzA,Caffe La Tana,27,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,f387ec226c432c5c054e3d3616d90501
6542,90Mh5BxmRthFFFhfapb2Og,Take Thai Home,72,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,f387ec226c432c5c054e3d3616d90501
6543,MILJRoy07iy0bZUnR0G_jg,Sweet Cherubim,113,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",3.5,f387ec226c432c5c054e3d3616d90501
6544,rcGTDmh60fbuiI5wG4NbTA,Kojima Sushi,68,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,f387ec226c432c5c054e3d3616d90501
6545,LklghlHetMds8vGlEshMjg,Tangent Cafe,135,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",3.5,f387ec226c432c5c054e3d3616d90501
6546,LtAYiTJQIQXA2bxTpHZBJQ,Kulinarya,56,"[{'alias': 'filipino', 'title': 'Filipino'}]",3.5,f387ec226c432c5c054e3d3616d90501
6547,jSMpjNLsZECR65abSSf36w,Babylon Café,39,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,f387ec226c432c5c054e3d3616d90501
6548,rRb2CvNCNWyPSQdeVme9-Q,Takenaka,36,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,f387ec226c432c5c054e3d3616d90501
6549,5wdqTdKr06ufxc_HET3vjg,Sunrise Pizza & Steak House,77,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,f387ec226c432c5c054e3d3616d90501
6550,I0r8kMimYW2BY6lINcZRFA,Kishimoto Japanese Kitchen,505,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6551,Laiv2EnIwZFMF9Jy-R0PAA,Absinthe Bistro,133,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6552,BsaN_ft3Rh75aEGIcJTtIA,Via Tevere Pizzeria,323,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6553,RWiQ7LyMroNtBR9JGlYozg,Downlow Chicken Shack,260,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6554,2AGNvq-2neVmqyGq9_Vmnw,La Grotta Del Formaggio,181,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6555,l0cLT4c59zu0H8MVwp7vqA,Sula Indian Restaurant,235,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6556,HTJTTobu5hXM2Xgqj8OBgg,Havana,368,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6557,ieuUpA1eswgXDAfxp8B42A,La Mezcaleria,286,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6558,9Waotz-_G9woVPWZTmZcwA,Lunch Lady,156,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6559,JoaCHPW7XMzZJDAjFKl3jg,Elephant Garden Creamery,120,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6560,IYyYpXSsD41g14_z-Zdtiw,Kin Kao Thai Kitchen,154,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6561,CX-NLp9SM3V2ooO9RIOhYg,Yolks,430,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6562,cA_W0XQcTsYZUwOXlGj48A,Sopra Sotto,127,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6563,R1yQ3WO1DT0TMZQ1AVsjAw,The Red Wagon,608,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6564,deJiY5QyxKHe1IL4UZrH6Q,Eternal Abundance,116,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6565,mcSFyiIU-ekK-wFm-I_mNg,Famoso Neapolitan Pizzeria,241,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6566,gpTJqlxw4_bI_7K_R_Fw4w,Fujiya Japanese Foods,127,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6567,GepW_CkeEoPbg-0fLb5FGw,Pepino's,137,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6568,psIbeHKmHygG_XVBuEv7qQ,The Cannibal Cafe,251,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6569,nV6nLxww8P3xAshYZmalZA,Ginger Sushi,78,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6570,OHdcby7tM50qyOOcV9nrvA,Jamjar - Folk Lebanese Food,252,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6571,iPlWTqPac_B9qpS0Y_AhcQ,Tandoori Palace,120,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6572,toPPjFXtNZPJ-C14R5DpPw,Fets Whisky Kitchen,152,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6573,pI9ZtT7OHt5sMJC7MxutFQ,Fire Pizza,182,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6574,ulsLlVcGvuLOSN0n3bR2zg,Harbour Oyster + Bar,68,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6575,iHHnZb1YEP9vRXOc6-7Nrw,Memphis Blues,124,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6576,2ACWJP0YGyKhpU8vMUWPBg,Marcello,322,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,1675a77b9af656faf527b4e6de53e63b
6577,HEv5_DxHSWCcpAUtKbBRKA,Cafe Du Soleil,80,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6578,VloU7ejjh6rKRd_yn84TZA,Yama Cafe,86,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6579,jKpHTUzCoXBFjdg8PMCsVA,The Charlatan,155,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6580,cVTbruAN8w8rB6pm7MR0YQ,Oca Pastificio,41,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6581,kRkcKra9sSwbB9RSMf1m2Q,Lombardo's Pizzeria & Restaurant,129,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6582,lCp-kUjIyexSjTph6P2L2Q,Belgian Fries,206,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6583,XMCI9IrEi0WsBVzYFJ1TzA,Caffe La Tana,27,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,1675a77b9af656faf527b4e6de53e63b
6584,wnNRw7Uo6LVlZxCBYDJnLw,Bombay Kitchen and Bar,42,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6585,ZOu3gVwRIV9T20f56yyVCw,Café Calabria,97,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6586,YVVXdCm8GYmRpy13WkDKTA,Mogu Fried Chicken,23,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6587,CnNMviSZlQGhWh8NcUOyRw,Santa Barbara Market,56,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6588,MILJRoy07iy0bZUnR0G_jg,Sweet Cherubim,113,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6589,WwozUhEbg6lSsEveC5GDfA,Mr Red Cafe,200,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6590,kiNams-1PqBfHMEu4jJKrA,Harambe Restaurant,131,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'african', 'title': 'African'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6591,rRb2CvNCNWyPSQdeVme9-Q,Takenaka,36,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6592,7EKeO01Wmal-9tLqVUXUvA,Sake Maki,69,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6593,5wdqTdKr06ufxc_HET3vjg,Sunrise Pizza & Steak House,77,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6594,QKdYZM0mlAkks0NmDxjbQQ,Axum Restaurant,63,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.5,1675a77b9af656faf527b4e6de53e63b
6595,LtAYiTJQIQXA2bxTpHZBJQ,Kulinarya,56,"[{'alias': 'filipino', 'title': 'Filipino'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6596,H4eGH9OVRjAeIPFyizqHVw,Café Deux Soleils,147,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,1675a77b9af656faf527b4e6de53e63b
6597,WWTTonzyOSAs4bIlGxux3Q,Thai Basil,42,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,1675a77b9af656faf527b4e6de53e63b
6598,qX3N-KukDJOU4hfb-dfvbA,The Dime,140,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,1675a77b9af656faf527b4e6de53e63b
6599,viUq9OyTgOGgcdyuNoey3w,The Garden Strathcona,35,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'flowers', 'title': 'Flowers & Gifts'}]",5.0,1675a77b9af656faf527b4e6de53e63b
6600,l184Y1d3oAa5_Al4YIaRjQ,Anh and Chi,566,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6601,cD-yIXTipTTN336R5c_MMg,Toshi Sushi,430,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,1bca0e944a4faf170db82793414b03ab
6602,GXLBC072h5vwBBVRT6E15A,The Fish Counter,331,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,1bca0e944a4faf170db82793414b03ab
6603,NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,495,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.0,1bca0e944a4faf170db82793414b03ab
6604,KDpEDnHqRXTeBhNTmvBFiQ,Burgoo Bistros,486,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.0,1bca0e944a4faf170db82793414b03ab
6605,YKwslU27SRfzgpAPV6UxUg,Trafiq Cafe & Bakery,309,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,1bca0e944a4faf170db82793414b03ab
6606,L5xEQDfToCG5hA9o5VtKNQ,The Acorn,442,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6607,UAcbpL0tF-URY0yKlLw6ow,Sun Sui Wah Seafood Restaurant,528,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",3.5,1bca0e944a4faf170db82793414b03ab
6608,gNCSbTm3unsdztncbgSv5A,Osteria Savio Volpe,386,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,1bca0e944a4faf170db82793414b03ab
6609,bExSibVFQPQdq3-xGyIEqw,Sal y Limón,637,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,1bca0e944a4faf170db82793414b03ab
6610,kOOX1tsU0nbg0MbLXTLL6A,MeeT on Main,462,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,1bca0e944a4faf170db82793414b03ab
6611,6iOAgzJ0DRZNSKA3FSrrOg,La Taqueria Pinche Taco Shop,668,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,1bca0e944a4faf170db82793414b03ab
6612,5-adl2zPRMgammVOoz5WEg,Published On Main,68,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,1bca0e944a4faf170db82793414b03ab
6613,w3HSOOqJednBOYbO3fajvQ,Les Faux Bourgeois,442,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,1bca0e944a4faf170db82793414b03ab
6614,CwL5jwXhImT_7K5IB7mOvA,The Shameful Tiki Room,347,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.5,1bca0e944a4faf170db82793414b03ab
6615,RQRRllOVx1hYJ3yYhiqQlQ,Hawkers Delight Deli,349,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,1bca0e944a4faf170db82793414b03ab
6616,DqqqVLvwZ9Z-KgYhIJzWqw,Sawasdee Thai Restaurant,326,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,1bca0e944a4faf170db82793414b03ab
6617,FFVXF_4OnzTlWITF2IH5SQ,Maizal RMF,142,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,1bca0e944a4faf170db82793414b03ab
6618,raZ-NDBs9S1j9fPONh4fWw,Vij's Restaurant,366,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,1bca0e944a4faf170db82793414b03ab
6619,VNxlp4ktHwwFBcHOOa0GLA,The Locus,258,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,1bca0e944a4faf170db82793414b03ab
6620,Ad3_MdkP35Ku17OC1ovnTg,Sushi Mania,165,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6621,LIb2bMiKa6Yq04QlVY_SJA,El Camino's,198,"[{'alias': 'latin', 'title': 'Latin American'}]",3.5,1bca0e944a4faf170db82793414b03ab
6622,D4JtQNTI4X3KcbzacDJsMw,Bob Likes Thai Food,193,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,1bca0e944a4faf170db82793414b03ab
6623,8vQHbT-TpYTenOoCNF9Nfw,Zakkushi Dining On Main,199,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,1bca0e944a4faf170db82793414b03ab
6624,uonaIMF0GOLC8UzKR3IaQA,Fable Diner,320,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,1bca0e944a4faf170db82793414b03ab
6625,VMTKdTICNrTQdzbgzIbH3Q,Rocky Mountain Flatbread,219,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,1bca0e944a4faf170db82793414b03ab
6626,4J6-dOrrm4sBQypswQ555Q,Grub,178,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,1bca0e944a4faf170db82793414b03ab
6627,HIJlNqu7VKYAxFApilHg6w,Shiro,240,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6628,-HfxEoo3wIWFApvuDcHEGg,Passion8 Dessert Cafe,201,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,1bca0e944a4faf170db82793414b03ab
6629,7mC73EaD-pi3yyR63ZVn3A,The Cascade Room,228,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6630,r-njwQQ57eF8ejv2QclItA,AJ's Brooklyn Pizza Joint,121,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,1bca0e944a4faf170db82793414b03ab
6631,K1LpyEwZ3aCwGXf10iFC8Q,The General Public,164,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,1bca0e944a4faf170db82793414b03ab
6632,Z9pPsFKLuY0f7Y5N52OkcQ,Yugo Restaurant,107,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,1bca0e944a4faf170db82793414b03ab
6633,b8hOuhfKH_NSacq22pw8Sg,Matchstick Coffee,205,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,1bca0e944a4faf170db82793414b03ab
6634,TZ2fpNhNWH2tmFI-kIG_yw,Budgies Burritos,278,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,1bca0e944a4faf170db82793414b03ab
6635,6SkhB1tM6K3gJSVgil6scQ,Batard Boulangerie & Cafe Moderne,125,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}]",4.5,1bca0e944a4faf170db82793414b03ab
6636,FHT6xHg8qhbJskGPnqOl7w,The Gluten Free Epicurean,128,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,1bca0e944a4faf170db82793414b03ab
6637,sKT_duFqv59OJnDRyxLoeQ,The Arbor,143,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,1bca0e944a4faf170db82793414b03ab
6638,-RVpMvM7Qf5i62qX0YsktA,Pizza Carano,147,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,1bca0e944a4faf170db82793414b03ab
6639,fDqJsximTBVus7Zg515eGQ,Superbaba,67,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,1bca0e944a4faf170db82793414b03ab
6640,NensKn1MSVU_rm-1Y6WlFA,Marulilu Cafe,281,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,1bca0e944a4faf170db82793414b03ab
6641,BrA7s4_ZQMRmaeong_iu6A,Seiza,69,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,1bca0e944a4faf170db82793414b03ab
6642,kkg_8XqwdBQbSx9XCMpCzg,Mitra Canteen,78,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,1bca0e944a4faf170db82793414b03ab
6643,m9hRvwRpZ0BYnletTK12Hw,Pho Goodness,116,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,1bca0e944a4faf170db82793414b03ab
6644,letTAjvw5Z0wiRqgdNMG5g,Los Cuervos Taqueria Y Cantina,179,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,1bca0e944a4faf170db82793414b03ab
6645,BmvdQY507d0eH5HNs5upTw,Kwong Chow Congee & Noodle House,126,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,1bca0e944a4faf170db82793414b03ab
6646,x672P1yK1feQ7SY-0F-R7w,Carp,81,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,1bca0e944a4faf170db82793414b03ab
6647,GLuvX8GVye2RUi94GcHJKA,Ba Le Sandwich Shop,133,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,1bca0e944a4faf170db82793414b03ab
6648,HbFklMOlywwtJi6Ksgfu1g,Le Marché St. George,173,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.0,1bca0e944a4faf170db82793414b03ab
6649,0kB2wCl1sFHf3QA7VIqxwA,Lucy's Eastside Diner,335,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,1bca0e944a4faf170db82793414b03ab
6650,cD-yIXTipTTN336R5c_MMg,Toshi Sushi,430,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6651,NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,495,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6652,l184Y1d3oAa5_Al4YIaRjQ,Anh and Chi,566,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6653,gNCSbTm3unsdztncbgSv5A,Osteria Savio Volpe,386,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6654,bExSibVFQPQdq3-xGyIEqw,Sal y Limón,637,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6655,KDpEDnHqRXTeBhNTmvBFiQ,Burgoo Bistros,486,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
6656,GXLBC072h5vwBBVRT6E15A,The Fish Counter,331,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,d0782213f003ce9eb276fbceff44f1f4
6657,w3HSOOqJednBOYbO3fajvQ,Les Faux Bourgeois,442,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,d0782213f003ce9eb276fbceff44f1f4
